created_at,symbol,direction,session_name,h4_bias,h1_bias,dominant_bias,scenario_type,confirmation_type,confirmation_grade,market_condition,bias_strength,candidate_rank_score,learning_score,entry,sl,tp1,tp2,tp3,risk_pips,tp1_reward_pips,tp2_reward_pips,tp3_reward_pips,tp1_rr,tp2_rr,tp3_rr,reaction_level_present,volatility_at_entry,atr_m15,atr_h1,candle_body_ratio,candle_wick_ratio,displacement_strength,distance_to_psych_level,distance_to_watch_zone,distance_to_invalidation,recent_momentum_3,recent_momentum_5,recent_momentum_10,structure_alignment_score,tp1_hit,sl_hit,final_result,pips_result,outcome_class,target_tp1_before_sl,protected_after_tp1
2025-11-03T19:00:00+00:00,XAUUSD,BUY,off_session,bearish,impulsive,bearish,primary,break_retest_close_confirmation,A,unknown,weak,85.0,80.0,4003.43,3988.42,4020.0,4040.0,4060.0,15.0,16.6,36.6,56.6,1.1,2.44,3.77,0.0,15.0,15.0,30.0,0.5,0.0,0.5,3.4299999999998363,0.0,9.009999999999764,0.0,0.0,0.0,0.0,0,1,LOSS,-15.01,SL_HIT,0,0
2025-11-04T06:30:00+00:00,XAUUSD,SELL,new_york,bearish,impulsive,bearish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,75.0,3979.51,4006.0,3940.0,3920.0,3900.0,26.5,39.5,59.5,79.5,1.49,2.25,3.0,1.0,26.5,26.5,53.0,0.5,0.0,0.5,20.48999999999978,19.51000000000022,20.48999999999978,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-04T13:15:00+00:00,XAUUSD,SELL,off_session,bearish,impulsive,bearish,primary,engulfing_level_confirmation,A,unknown,strong,95.0,75.0,3983.83,4011.84,3940.0,3920.0,3900.0,28.0,43.8,63.8,83.8,1.56,2.28,2.99,1.0,28.0,28.0,56.0,0.5,0.0,0.5,16.170000000000073,17.059999999999945,22.01000000000022,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-05T00:00:00+00:00,XAUUSD,SELL,asia,bearish,reversal_attempt,bearish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,3939.94,3956.0,3920.0,3900.0,3880.0,16.1,19.9,39.9,59.9,1.24,2.49,3.73,0.0,16.1,16.1,32.2,0.5,0.0,0.5,10.059999999999945,0.0,10.059999999999945,0.0,0.0,0.0,1.0,0,1,LOSS,-16.06,SL_HIT,0,0
2025-11-05T08:00:00+00:00,XAUUSD,SELL,new_york,bearish,reversal_attempt,bearish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,3982.29,4002.03,3960.0,3940.0,3920.0,19.7,22.3,42.3,62.3,1.13,2.14,3.16,0.0,19.7,19.7,39.4,0.5,0.0,0.5,17.710000000000036,0.0,13.740000000000236,0.0,0.0,0.0,1.0,1,0,BREAKEVEN_WIN,0.0,BREAKEVEN_WIN,1,1
2025-11-06T15:00:00+00:00,XAUUSD,BUY,off_session,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,100.0,75.0,3982.61,3971.89,4000.0,4020.0,4040.0,10.7,17.4,37.4,57.4,1.62,3.49,5.35,0.0,10.7,10.7,21.4,0.5,0.0,0.5,17.389999999999873,0.0,4.720000000000255,0.0,0.0,0.0,0.0,0,1,LOSS,-10.72,SL_HIT,0,0
2025-11-06T20:45:00+00:00,XAUUSD,BUY,asia,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,85.0,80.0,3980.71,3973.4,4000.0,4020.0,4040.0,7.3,19.3,39.3,59.3,2.64,5.38,8.11,0.0,7.3,7.3,14.6,0.5,0.0,0.5,19.289999999999964,0.0,1.3099999999999454,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-07T12:15:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,engulfing_level_confirmation,A,unknown,weak,80.0,75.0,3998.34,4015.41,3980.0,3960.0,3935.0,17.1,18.3,38.3,63.3,1.07,2.25,3.71,0.0,17.1,17.1,34.2,0.5,0.0,0.5,1.6599999999998545,0.0,11.069999999999709,0.0,0.0,0.0,0.0,0,1,LOSS,-17.07,SL_HIT,0,0
2025-11-07T13:00:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,weak,70.0,85.0,3995.93,4014.44,3980.0,3960.0,3940.0,18.5,15.9,35.9,55.9,0.86,1.94,3.02,0.0,18.5,18.5,37.0,0.5,0.0,0.5,4.070000000000164,0.0,12.510000000000218,0.0,0.0,0.0,0.0,0,1,LOSS,-18.51,SL_HIT,0,0
2025-11-10T02:15:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,75.0,4041.02,4014.0,4080.0,4100.0,4125.0,27.0,39.0,59.0,84.0,1.44,2.18,3.11,1.0,27.0,27.0,54.0,0.5,0.0,0.5,8.980000000000018,18.980000000000018,21.019999999999982,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-10T13:15:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,85.0,4101.99,4074.0,4140.0,4160.0,4180.0,28.0,38.0,58.0,78.0,1.36,2.07,2.79,1.0,28.0,28.0,56.0,0.5,0.0,0.5,1.9899999999997817,18.01000000000022,21.98999999999978,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-11T05:00:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,4140.58,4114.0,4180.0,4200.0,4225.0,26.6,39.4,59.4,84.4,1.48,2.24,3.18,1.0,26.6,26.6,53.2,0.5,0.0,0.5,9.420000000000073,19.420000000000073,20.579999999999927,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-11T15:15:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,4101.56,4091.11,4120.0,4140.0,4160.0,10.5,18.4,38.4,58.4,1.76,3.68,5.59,0.0,10.5,10.5,21.0,0.5,0.0,0.5,1.5600000000004002,0.0,4.450000000000728,0.0,0.0,0.0,1.0,1,0,WIN,38.44,TP1_OR_BETTER,1,1
2025-11-12T04:00:00+00:00,XAUUSD,BUY,off_session,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,90.0,85.0,4109.74,4094.0,4140.0,4160.0,4180.0,15.7,30.3,50.3,70.3,1.92,3.19,4.46,0.0,15.7,15.7,31.4,0.5,0.0,0.5,9.739999999999782,0.0,9.739999999999782,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-12T10:30:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,failed_retest_confirmation,A+,unknown,strong,110.0,90.0,4125.75,4100.71,4180.0,4200.0,4225.0,25.0,54.3,74.3,99.3,2.17,2.97,3.96,1.0,25.0,25.0,50.0,0.5,0.0,0.5,24.25,17.51000000000022,19.039999999999964,0.0,0.0,0.0,1.0,1,0,WIN,74.25,TP1_OR_BETTER,1,1
2025-11-13T14:00:00+00:00,XAUUSD,BUY,new_york,bullish,reversal_attempt,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,4220.57,4194.0,4260.0,4280.0,4300.0,26.6,39.4,59.4,79.4,1.48,2.24,2.99,1.0,26.6,26.6,53.2,0.5,0.0,0.5,20.56999999999971,18.920000000000073,20.56999999999971,0.0,0.0,0.0,1.0,0,1,LOSS,-26.57,SL_HIT,0,0
2025-11-13T18:45:00+00:00,XAUUSD,SELL,asia,bullish,reversal_attempt,bullish,primary,break_retest_close_confirmation,A,unknown,weak,95.0,80.0,4157.98,4186.0,4120.0,4100.0,4075.0,28.0,38.0,58.0,83.0,1.36,2.07,2.96,1.0,28.0,28.0,56.0,0.5,0.0,0.5,7.979999999999563,17.979999999999563,22.020000000000437,0.0,0.0,0.0,0.0,0,1,LOSS,-28.02,SL_HIT,0,0
2025-11-14T00:00:00+00:00,XAUUSD,BUY,london,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,90.0,80.0,4185.71,4172.21,4220.0,4240.0,4265.0,13.5,34.3,54.3,79.3,2.54,4.02,5.88,0.0,13.5,13.5,27.0,0.5,0.0,0.5,14.289999999999964,0.0,7.5,0.0,0.0,0.0,0.0,0,1,LOSS,-13.5,SL_HIT,0,0
2025-11-14T11:45:00+00:00,XAUUSD,SELL,new_york,bearish,impulsive,bearish,primary,sweep_reclaim_confirmation,A+,unknown,strong,95.0,95.0,4132.91,4156.0,4100.0,4080.0,4060.0,23.1,32.9,52.9,72.9,1.42,2.29,3.16,0.0,23.1,23.1,46.2,0.5,0.0,0.5,17.090000000000146,0.0,17.090000000000146,0.0,0.0,0.0,1.0,1,0,STRONG_WIN,72.91,STRONG_WIN,1,1
2025-11-17T01:30:00+00:00,XAUUSD,SELL,london,bearish,range,bearish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,4098.91,4126.0,4060.0,4040.0,4020.0,27.1,38.9,58.9,78.9,1.44,2.18,2.91,1.0,27.1,27.1,54.2,0.5,0.0,0.5,1.0900000000001455,18.909999999999854,21.090000000000146,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-17T14:30:00+00:00,XAUUSD,SELL,off_session,bearish,impulsive,bearish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,85.0,4074.11,4101.99,4020.0,4000.0,3975.0,27.9,54.1,74.1,99.1,1.94,2.66,3.55,1.0,27.9,27.9,55.8,0.5,0.0,0.5,24.110000000000127,19.5300000000002,21.879999999999654,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-18T08:30:00+00:00,XAUUSD,SELL,new_york,bearish,reversal_attempt,bearish,primary,break_retest_close_confirmation,A,unknown,strong,70.0,80.0,4037.17,4056.0,4020.0,4000.0,3980.0,18.8,17.2,37.2,57.2,0.91,1.97,3.04,0.0,18.8,18.8,37.6,0.5,0.0,0.5,12.829999999999927,0.0,12.829999999999927,0.0,0.0,0.0,1.0,0,1,LOSS,-18.83,SL_HIT,0,0
2025-11-18T10:45:00+00:00,XAUUSD,SELL,new_york,bearish,reversal_attempt,bearish,primary,break_retest_close_confirmation,A,unknown,strong,85.0,80.0,4044.15,4066.0,4020.0,4000.0,3980.0,21.9,24.1,44.1,64.1,1.11,2.02,2.94,0.0,21.9,21.9,43.8,0.5,0.0,0.5,5.849999999999909,0.0,15.849999999999909,0.0,0.0,0.0,1.0,0,1,LOSS,-21.85,SL_HIT,0,0
2025-11-19T08:00:00+00:00,XAUUSD,BUY,new_york,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,75.0,4082.23,4054.0,4120.0,4140.0,4165.0,28.2,37.8,57.8,82.8,1.34,2.05,2.93,1.0,28.2,28.2,56.4,0.5,0.0,0.5,17.769999999999982,15.360000000000127,22.230000000000018,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-19T17:00:00+00:00,XAUUSD,BUY,asia,bearish,range,bearish,primary,break_retest_close_confirmation,A,unknown,weak,85.0,85.0,4065.65,4054.0,4100.0,4120.0,4140.0,11.7,34.3,54.3,74.3,2.95,4.67,6.38,0.0,11.7,11.7,23.4,0.5,0.0,0.5,15.650000000000091,0.0,5.650000000000091,0.0,0.0,0.0,0.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-20T03:00:00+00:00,XAUUSD,SELL,off_session,bearish,impulsive,bearish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,4078.27,4106.0,4040.0,4020.0,4000.0,27.7,38.3,58.3,78.3,1.38,2.1,2.82,1.0,27.7,27.7,55.4,0.5,0.0,0.5,21.730000000000018,18.269999999999982,21.730000000000018,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-20T08:00:00+00:00,XAUUSD,SELL,london,bearish,impulsive,bearish,primary,sweep_reclaim_confirmation,A+,unknown,strong,110.0,85.0,4047.15,4066.0,4020.0,4000.0,3980.0,18.8,27.2,47.2,67.2,1.44,2.5,3.56,0.0,18.8,18.8,37.6,0.5,0.0,0.5,2.849999999999909,0.0,12.849999999999909,0.0,0.0,0.0,1.0,0,1,LOSS,-18.85,SL_HIT,0,0
2025-11-21T00:00:00+00:00,XAUUSD,SELL,asia,bearish,impulsive,bearish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,80.0,4079.68,4091.1,4060.0,4040.0,4020.0,11.4,19.7,39.7,59.7,1.72,3.47,5.23,0.0,11.4,11.4,22.8,0.5,0.0,0.5,20.320000000000164,0.0,5.420000000000073,0.0,0.0,0.0,1.0,1,0,WIN,39.68,TP1_OR_BETTER,1,1
2025-11-21T10:00:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,sweep_reclaim_confirmation,A+,unknown,weak,65.0,95.0,4038.82,4056.0,4022.26,4000.0,3980.0,17.2,16.6,38.8,58.8,0.96,2.26,3.43,0.0,17.2,17.2,34.4,0.5,0.0,0.5,11.179999999999836,0.0,11.179999999999836,0.0,0.0,0.0,0.0,0,1,LOSS,-17.18,SL_HIT,0,0
2025-11-24T04:00:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,weak,100.0,80.0,4059.13,4086.0,4020.0,4000.0,3975.0,26.9,39.1,59.1,84.1,1.46,2.2,3.13,1.0,26.9,26.9,53.8,0.5,0.0,0.5,9.13000000000011,19.13000000000011,20.86999999999989,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-25T02:45:00+00:00,XAUUSD,BUY,london,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,4150.76,4134.0,4180.0,4200.0,4220.0,16.8,29.2,49.2,69.2,1.74,2.94,4.13,0.0,16.8,16.8,33.6,0.5,0.0,0.5,0.7600000000002183,0.0,10.760000000000218,0.0,0.0,0.0,1.0,0,1,LOSS,-16.76,SL_HIT,0,0
2025-11-25T14:45:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,failed_retest_confirmation,A+,unknown,strong,95.0,90.0,4125.25,4107.91,4148.75,4180.0,4200.0,17.3,23.5,54.7,74.7,1.35,3.16,4.31,0.0,17.3,17.3,34.6,0.5,0.0,0.5,24.75,0.0,11.340000000000146,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-26T01:00:00+00:00,XAUUSD,BUY,london,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,60.0,85.0,4140.41,4116.15,4160.0,4180.0,4200.0,24.3,19.6,39.6,59.6,0.81,1.63,2.46,0.0,24.3,24.3,48.6,0.5,0.0,0.5,9.590000000000146,0.0,18.26000000000022,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-11-26T08:30:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,secondary,sweep_reclaim_confirmation,A+,unknown,weak,90.0,95.0,4158.08,4166.0,4140.0,4120.0,4100.0,7.9,18.1,38.1,58.1,2.28,4.81,7.33,0.0,7.9,7.9,15.8,0.5,0.0,0.5,8.079999999999927,0.0,1.9200000000000728,0.0,0.0,0.0,0.0,0,1,LOSS,-7.92,SL_HIT,0,0
2025-11-27T01:15:00+00:00,XAUUSD,BUY,london,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,80.0,4153.67,4143.05,4168.94,4200.0,4220.0,10.6,15.3,46.3,66.3,1.44,4.36,6.25,0.0,10.6,10.6,21.2,0.5,0.0,0.5,3.6700000000000728,0.0,4.619999999999891,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-27T09:15:00+00:00,XAUUSD,BUY,off_session,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,100.0,85.0,4154.83,4138.75,4180.0,4200.0,4220.0,16.1,25.2,45.2,65.2,1.56,2.81,4.05,0.0,16.1,16.1,32.2,0.5,0.0,0.5,4.829999999999927,0.0,10.079999999999927,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-28T04:15:00+00:00,XAUUSD,BUY,off_session,bullish,range,bullish,primary,break_retest_close_confirmation,A,unknown,strong,90.0,85.0,4181.2,4154.0,4220.0,4240.0,4265.0,27.2,38.8,58.8,83.8,1.43,2.16,3.08,1.0,27.2,27.2,54.4,0.5,0.0,0.5,18.800000000000182,18.800000000000182,21.199999999999818,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-11-28T09:15:00+00:00,XAUUSD,BUY,new_york,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,4161.29,4147.52,4180.0,4200.0,4220.0,13.8,18.7,38.7,58.7,1.36,2.81,4.26,0.0,13.8,13.8,27.6,0.5,0.0,0.5,11.289999999999964,0.0,7.769999999999527,0.0,0.0,0.0,1.0,1,0,WIN,38.71,TP1_OR_BETTER,1,1
2025-12-01T01:45:00+00:00,XAUUSD,BUY,asia,bullish,impulsive,bullish,primary,sweep_reclaim_confirmation,A+,unknown,strong,100.0,95.0,4255.34,4234.0,4280.0,4300.0,4320.0,21.3,24.7,44.7,64.7,1.16,2.09,3.03,0.0,21.3,21.3,42.6,0.5,0.0,0.5,5.3400000000001455,0.0,15.340000000000146,0.0,0.0,0.0,1.0,0,1,LOSS,-21.34,SL_HIT,0,0
2025-12-01T14:30:00+00:00,XAUUSD,BUY,off_session,bullish,reversal_attempt,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,4224.94,4210.12,4240.0,4260.0,4280.0,14.8,15.1,35.1,55.1,1.02,2.37,3.71,0.0,14.8,14.8,29.6,0.5,0.0,0.5,24.9399999999996,0.0,8.819999999999709,0.0,0.0,0.0,1.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-12-02T01:45:00+00:00,XAUUSD,SELL,london,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,90.0,85.0,4219.61,4246.0,4180.0,4160.0,4135.0,26.4,39.6,59.6,84.6,1.5,2.26,3.21,1.0,26.4,26.4,52.8,0.5,0.0,0.5,19.609999999999673,19.609999999999673,20.390000000000327,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-02T11:30:00+00:00,XAUUSD,SELL,new_york,bearish,reversal_attempt,bearish,primary,break_retest_close_confirmation,A,unknown,strong,95.0,90.0,4197.76,4226.0,4160.0,4140.0,4120.0,28.2,37.8,57.8,77.8,1.34,2.04,2.75,1.0,28.2,28.2,56.4,0.5,0.0,0.5,2.2399999999997817,16.82000000000062,22.23999999999978,0.0,0.0,0.0,1.0,0,1,LOSS,-28.24,SL_HIT,0,0
2025-12-03T16:45:00+00:00,XAUUSD,BUY,asia,bearish,range,bearish,primary,break_retest_close_confirmation,A,unknown,weak,85.0,80.0,4200.81,4193.96,4220.0,4240.0,4260.0,6.9,19.2,39.2,59.2,2.8,5.72,8.64,0.0,6.9,6.9,13.8,0.5,0.0,0.5,0.8100000000004002,0.0,0.8500000000003638,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-04T01:45:00+00:00,XAUUSD,SELL,london,bearish,range,bearish,primary,failed_retest_confirmation,A+,unknown,strong,85.0,90.0,4209.16,4226.0,4180.0,4160.0,4135.0,16.8,29.2,49.2,74.2,1.73,2.92,4.4,0.0,16.8,16.8,33.6,0.5,0.0,0.5,9.159999999999854,0.0,10.840000000000146,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-04T09:45:00+00:00,XAUUSD,SELL,off_session,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,70.0,80.0,4199.88,4221.85,4180.0,4160.0,4140.0,22.0,19.9,39.9,59.9,0.91,1.82,2.73,0.0,22.0,22.0,44.0,0.5,0.0,0.5,0.11999999999989086,0.0,15.970000000000255,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-05T17:30:00+00:00,XAUUSD,SELL,asia,bullish,reversal_attempt,bullish,primary,engulfing_level_confirmation,A,unknown,weak,60.0,80.0,4214.24,4235.7,4196.71,4160.0,4135.0,21.5,17.5,54.2,79.2,0.82,2.53,3.69,0.0,21.5,21.5,43.0,0.5,0.0,0.5,14.239999999999782,0.0,15.460000000000036,0.0,0.0,0.0,0.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-12-08T00:00:00+00:00,XAUUSD,BUY,london,bearish,impulsive,bearish,primary,sweep_reclaim_confirmation,A+,unknown,weak,100.0,90.0,4206.05,4194.0,4229.7,4250.0,4280.0,12.0,23.7,44.0,74.0,1.96,3.65,6.14,0.0,12.0,12.0,24.0,0.5,0.0,0.5,6.050000000000182,0.0,6.050000000000182,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-08T07:00:00+00:00,XAUUSD,SELL,new_york,bearish,impulsive,bearish,primary,engulfing_level_confirmation,A,unknown,strong,95.0,85.0,4214.66,4231.67,4191.86,4160.0,4135.0,17.0,22.8,54.7,79.7,1.34,3.21,4.68,0.0,17.0,17.0,34.0,0.5,0.0,0.5,14.659999999999854,0.0,11.010000000000218,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-09T13:15:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,85.0,4201.95,4178.43,4240.0,4260.0,4280.0,23.5,38.1,58.1,78.1,1.62,2.47,3.32,1.0,23.5,23.5,47.0,0.5,0.0,0.5,1.949999999999818,18.050000000000182,17.519999999999527,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-10T09:00:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,weak,100.0,85.0,4197.9,4222.34,4160.0,4140.0,4120.0,24.4,37.9,57.9,77.9,1.55,2.37,3.19,1.0,24.4,24.4,48.8,0.5,0.0,0.5,2.100000000000364,17.899999999999636,18.44000000000051,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-10T15:00:00+00:00,XAUUSD,SELL,off_session,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,weak,100.0,85.0,4194.65,4220.39,4160.0,4140.0,4120.0,25.7,34.7,54.7,74.7,1.35,2.12,2.9,0.0,25.7,25.7,51.4,0.5,0.0,0.5,5.350000000000364,0.0,19.74000000000069,0.0,0.0,0.0,0.0,0,1,LOSS,-25.74,SL_HIT,0,0
2025-12-11T13:15:00+00:00,XAUUSD,BUY,off_session,bullish,impulsive,bullish,primary,failed_retest_confirmation,A+,unknown,strong,95.0,95.0,4213.14,4194.0,4232.57,4260.0,4280.0,19.1,19.4,46.9,66.9,1.02,2.45,3.49,0.0,19.1,19.1,38.2,0.5,0.0,0.5,13.140000000000327,0.0,13.140000000000327,0.0,0.0,0.0,1.0,1,0,WIN,46.86,TP1_OR_BETTER,1,1
2025-12-12T14:15:00+00:00,XAUUSD,BUY,new_york,bullish,reversal_attempt,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,85.0,4340.75,4314.0,4380.0,4400.0,4425.0,26.8,39.2,59.2,84.2,1.47,2.21,3.15,1.0,26.8,26.8,53.6,0.5,0.0,0.5,9.25,19.25,20.75,0.0,0.0,0.0,1.0,0,1,LOSS,-26.75,SL_HIT,0,0
2025-12-12T16:00:00+00:00,XAUUSD,BUY,asia,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,85.0,80.0,4286.26,4262.71,4320.0,4340.0,4365.0,23.6,33.7,53.7,78.7,1.43,2.28,3.34,0.0,23.6,23.6,47.2,0.5,0.0,0.5,13.739999999999782,0.0,17.550000000000182,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-15T15:00:00+00:00,XAUUSD,BUY,off_session,bullish,reversal_attempt,bullish,primary,break_retest_close_confirmation,A,unknown,strong,100.0,80.0,4322.77,4299.78,4360.0,4380.0,4400.0,23.0,37.2,57.2,77.2,1.62,2.49,3.36,1.0,23.0,23.0,46.0,0.5,0.0,0.5,22.770000000000437,17.229999999999563,16.99000000000069,0.0,0.0,0.0,1.0,0,1,LOSS,-22.99,SL_HIT,0,0
2025-12-15T17:00:00+00:00,XAUUSD,BUY,asia,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,85.0,80.0,4297.04,4279.18,4320.0,4340.0,4365.0,17.9,23.0,43.0,68.0,1.29,2.4,3.8,0.0,17.9,17.9,35.8,0.5,0.0,0.5,2.9600000000000364,0.0,11.859999999999673,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-16T12:00:00+00:00,XAUUSD,BUY,off_session,neutral,range,neutral,primary,sweep_reclaim_confirmation,A+,unknown,weak,95.0,95.0,4287.73,4270.73,4313.21,4340.0,4365.0,17.0,25.5,52.3,77.3,1.5,3.07,4.54,0.0,17.0,17.0,34.0,0.5,0.0,0.5,12.270000000000437,0.0,11.0,0.0,0.0,0.0,0.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
2025-12-16T15:15:00+00:00,XAUUSD,BUY,asia,bullish,impulsive,bullish,primary,break_retest_close_confirmation,A,unknown,strong,110.0,80.0,4321.18,4294.0,4360.0,4380.0,4400.0,27.2,38.8,58.8,78.8,1.43,2.16,2.9,1.0,27.2,27.2,54.4,0.5,0.0,0.5,21.18000000000029,18.81999999999971,21.18000000000029,0.0,0.0,0.0,1.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-17T15:30:00+00:00,XAUUSD,SELL,asia,bullish,impulsive,bullish,secondary,sweep_reclaim_confirmation,A+,unknown,weak,90.0,95.0,4332.15,4346.0,4301.76,4280.0,4255.0,13.9,30.4,52.1,77.1,2.19,3.76,5.57,0.0,13.9,13.9,27.8,0.5,0.0,0.5,17.850000000000364,0.0,7.850000000000364,0.0,0.0,0.0,0.0,0,0,EXPIRED_BEFORE_TP,0.0,EXPIRED,0,0
2025-12-18T08:45:00+00:00,XAUUSD,BUY,off_session,neutral,range,neutral,primary,break_retest_close_confirmation,A,unknown,weak,100.0,80.0,4326.57,4314.0,4344.04,4380.0,4400.0,12.6,17.5,53.4,73.4,1.39,4.25,5.84,0.0,12.6,12.6,25.2,0.5,0.0,0.5,23.43000000000029,0.0,6.569999999999709,0.0,0.0,0.0,0.0,1,0,EXPIRED_AFTER_TP1,0.0,BREAKEVEN_WIN,1,1
